page_number,page_width,page_height,text,x0,x1,top,bottom
2,594.95996,841.91998,Newcastle,21.322251335572822,50.35803024879867,349.78644328156435,355.878515091728
2,594.95996,841.91998,Link,51.53076495003523,63.24905269843372,349.78644328156435,355.878515091728
2,594.95996,841.91998,Road/Minmi,21.322251335572822,54.353283969617245,357.4015330442688,363.4936048544324
2,594.95996,841.91998,Road,55.560277158455875,69.71502913009707,357.4015330442688,363.4936048544324
2,594.95996,841.91998,$$$,98.95650752767537,110.19004550402153,357.40153304426883,362.98593220358555
2,594.95996,841.91998,TBA,133.60516594798122,144.59874544887325,357.40153304426883,362.98593220358555
2,594.95996,841.91998,intersection,21.322251335572822,53.89617539182108,364.50895015612656,370.6010219662902
2,594.95996,841.91998,upgrade,55.10317342498891,78.22086613910268,364.50895015612656,370.6010219662902
2,594.95996,841.91998,Thornton,21.322251335572822,46.285284183473536,385.32352884085236,391.415600651016
2,594.95996,841.91998,bridge,47.492282216641364,65.30930574093261,385.32352884085236,391.415600651016
2,594.95996,841.91998,$$,100.82855042767358,108.31757656513471,388.87723739678097,394.4616365560977
2,594.95996,841.91998,TBA,133.60516594798122,144.59874544887325,388.87723739678097,394.4616365560977
2,594.95996,841.91998,duplication,21.322251335572822,51.902931230832316,392.4309459527099,398.52301776287356
2,594.95996,841.91998,New,26.398977844042545,41.00871561503652,437.6138118780903,444.7212289899479
2,594.95996,841.91998,England,42.385770604513716,68.9781447385846,437.6138118780903,444.7212289899479
2,594.95996,841.91998,Highway,70.38629239445395,98.35972710901274,437.6138118780903,444.7212289899479
2,594.95996,841.91998,July,513.1935909249328,525.6557653835494,437.6138118780903,444.7212289899479
2,594.95996,841.91998,2026,527.0328220656681,544.1412496999836,437.6138118780903,444.7212289899479
2,594.95996,841.91998,Data,545.5494027277924,560.6664166946919,437.6138118780903,444.7212289899479
2,594.95996,841.91998,Set,562.0745673581433,573.2971780243953,437.6138118780903,444.7212289899479
2,594.95996,841.91998,Goonoo,21.322251335572822,42.60719338803732,463.50511707128595,469.5971888814496
2,594.95996,841.91998,Goonoo,43.77992605885741,65.0648681113219,463.50511707128595,469.5971888814496
2,594.95996,841.91998,Road,66.237600782142,80.39235275378319,463.50511707128595,469.5971888814496
2,594.95996,841.91998,$$,100.82855042767358,108.31757656513471,467.0588256272148,472.6432247865315
2,594.95996,841.91998,TBA,133.60516594798122,144.59874544887325,467.0588256272148,472.6432247865315
2,594.95996,841.91998,"widening,",21.322251335572822,47.76259989125064,470.6125341831435,476.70460599330715
2,594.95996,841.91998,Tamworth,48.93533335007515,76.43115155115471,470.6125341831435,476.70460599330715
2,594.95996,841.91998,Maitland,21.322251335572822,45.68997241356472,494.9808214237983,501.07289323396196
2,594.95996,841.91998,Westbound,46.767507062670035,78.15558274353877,494.9808214237983,501.07289323396196
2,594.95996,841.91998,TBA,99.00410183869226,110.14427476398623,498.5345299797269,504.11892913904364
2,594.95996,841.91998,TBA,133.60516594798122,144.59874544887325,498.5345299797269,504.11892913904364
2,594.95996,841.91998,Overpass,21.322251335572822,47.09211851240844,502.0882385356559,508.1803103458195
2,594.95996,841.91998,Muswellbrook,21.322251335572822,60.31819126923517,530.0102343322392,536.1023061424029
2,594.95996,841.91998,Bypass,61.525190625976684,81.5058729896225,530.0102343322392,536.1023061424029
2,594.95996,841.91998,$$$$,97.0923944744834,112.07044428971456,530.0102343322393,535.594633491556
2,594.95996,841.91998,D&C,133.26407084733015,144.93720285529238,530.0102343322393,535.594633491556
2,594.95996,841.91998,Rocky,21.322251335572822,38.47049756658594,561.4859386847515,567.5780104949152
2,594.95996,841.91998,Cut,39.650840662786656,49.62832834350622,561.4859386847515,567.5780104949152
2,594.95996,841.91998,realignment,50.83532555865857,84.16659953949171,561.4859386847515,567.5780104949152
2,594.95996,841.91998,$,102.70059332767178,106.44510762624792,561.4859386847514,567.0703378440681
2,594.95996,841.91998,TBA,133.60516594798122,144.59874544887325,561.4859386847514,567.0703378440681
2,594.95996,841.91998,Picton,26.398977844042545,46.64243440455096,610.2225131660607,617.3299302779184
2,594.95996,841.91998,Road,48.05058587323355,64.56443084319496,610.2225131660607,617.3299302779184
2,594.95996,841.91998,Upgrade,65.97257849906428,93.7729948280664,610.2225131660607,617.3299302779184
2,594.95996,841.91998,Program,95.14116728200207,122.92558875979708,610.2225131660607,617.3299302779184
2,594.95996,841.91998,July,513.1935909249328,525.6557653835494,610.2225131660607,617.3299302779184
2,594.95996,841.91998,2026,527.0328220656681,544.1412496999836,610.2225131660607,617.3299302779184
2,594.95996,841.91998,Data,545.5494027277924,560.6664166946919,610.2225131660607,617.3299302779184
2,594.95996,841.91998,Set,562.0745673581433,573.2971780243953,610.2225131660607,617.3299302779184
2,594.95996,841.91998,Almond,21.322251335572822,42.900948884777335,636.1138183592564,642.2058901694201
2,594.95996,841.91998,Street,44.10794249667736,61.52099551889464,636.1138183592564,642.2058901694201
2,594.95996,841.91998,to,62.727992734046985,68.39552464679656,636.1138183592564,642.2058901694201
2,594.95996,841.91998,M1,69.56825731761666,77.4072318352397,636.1138183592564,642.2058901694201
2,594.95996,841.91998,TBA,99.00410183869226,110.14427476398623,639.6675269151852,645.251926074502
2,594.95996,841.91998,TBA,133.60516594798122,144.59874544887325,639.6675269151852,645.251926074502
2,594.95996,841.91998,Princes,21.322251335572822,41.89346258806504,643.2212354711139,649.3133072812776
2,594.95996,841.91998,Motorway,43.073804270328885,70.50298707602444,643.2212354711139,649.3133072812776
2,594.95996,841.91998,Nepean,21.322251335572822,42.78063406648668,667.5895227117687,673.6815945219324
2,594.95996,841.91998,River,43.987632099654505,58.07194296921145,667.5895227117687,673.6815945219324
2,594.95996,841.91998,to,59.278938965934195,64.94647087868377,667.5895227117687,673.6815945219324
2,594.95996,841.91998,$$$$$,95.22035157448518,113.94291322860136,671.1432312676974,676.7276304270141
2,594.95996,841.91998,TBA,133.60516594798122,144.59874544887325,671.1432312676974,676.7276304270141
2,594.95996,841.91998,Almond,21.322251335572822,42.900948884777335,674.6969398236263,680.78901163379
2,594.95996,841.91998,Street,44.10794249667736,61.52099551889464,674.6969398236263,680.78901163379
3,594.95996,841.91998,Princes,26.398977844042545,50.398706257520736,29.445011445124578,36.552428556982136
3,594.95996,841.91998,Highway,51.775762542305664,79.74919725686448,29.445011445124578,36.552428556982136
3,594.95996,841.91998,July,513.1935909249328,525.6557653835494,29.445011445124578,36.552428556982136
3,594.95996,841.91998,2026,527.0328220656681,544.1412496999836,29.445011445124578,36.552428556982136
3,594.95996,841.91998,Data,545.5494027277924,560.6664166946919,29.445011445124578,36.552428556982136
3,594.95996,841.91998,Set,562.0745673581433,573.2971780243953,29.445011445124578,36.552428556982136
3,594.95996,841.91998,Bulli,21.322251335572822,33.73238240118951,58.89002519424889,64.9820970044126
3,594.95996,841.91998,Bypass,34.93937559002814,54.920057953673975,58.89002519424889,64.9820970044126
3,594.95996,841.91998,TBA,99.00410183869226,110.14427476398623,58.890025194249006,64.47442435356572
3,594.95996,841.91998,TBA,133.60516594798122,144.59874544887325,58.890025194249006,64.47442435356572
3,594.95996,841.91998,Dapto,21.322251335572822,37.8011207245939,90.36572954676126,96.45780135692496
3,594.95996,841.91998,Ramps,38.973853395414,58.035765634943665,90.36572954676126,96.45780135692496
3,594.95996,841.91998,TBA,99.00410183869226,110.14427476398623,90.36572954676114,95.95012870607786
3,594.95996,841.91998,TBA,133.60516594798122,144.59874544887325,90.36572954676114,95.95012870607786
3,594.95996,841.91998,Jervis,21.322251335572822,36.82010575681532,118.28772534334462,124.37979715350832
3,594.95996,841.91998,Bay,38.00044743907917,48.45559643288784,118.28772534334462,124.37979715350832
3,594.95996,841.91998,Road,49.63593952908855,63.790691500729736,118.28772534334462,124.37979715350832
3,594.95996,841.91998,to,64.99768511262975,70.66521702537933,118.28772534334462,124.37979715350832
3,594.95996,841.91998,$$$$,97.0923944744834,112.07044428971456,121.84143389927351,127.42583305859023
3,594.95996,841.91998,D&C,133.26407084733015,144.93720285529238,121.84143389927351,127.42583305859023
3,594.95996,841.91998,Hawken,21.322251335572822,43.73155971940209,125.39514245520218,131.48721426536588
3,594.95996,841.91998,Road,44.93855775256992,59.09330972421111,125.39514245520218,131.48721426536588
3,594.95996,841.91998,Milton/Ulladulla,21.322251335572822,65.34071102799673,153.31713825178576,159.40921006194947
3,594.95996,841.91998,Bypass,66.54770723958178,86.52838960322761,153.31713825178576,159.40921006194947
3,594.95996,841.91998,$$$$$,95.22035157448518,113.94291322860136,153.31713825178565,158.90153741110237
3,594.95996,841.91998,D&C,133.26407084733015,144.93720285529238,153.31713825178565,158.90153741110237
3,594.95996,841.91998,Mount,21.322251335572822,39.10387363619243,181.23913404836912,187.33120585853283
3,594.95996,841.91998,Ousley,40.31087085134478,59.342702173909444,181.23913404836912,187.33120585853283
3,594.95996,841.91998,Safety,60.52304527011016,78.74977051677116,181.23913404836912,187.33120585853283
3,594.95996,841.91998,TBA,99.00410183869226,110.14427476398623,184.79284260429802,190.37724176361473
3,594.95996,841.91998,TBA,133.60516594798122,144.59874544887325,184.79284260429802,190.37724176361473
3,594.95996,841.91998,and,21.322251335572822,31.665259820737422,188.34655116022668,194.43862297039038
3,594.95996,841.91998,Reliability,32.872253432637436,60.30542568232514,188.34655116022668,194.43862297039038
3,594.95996,841.91998,Narooma,21.322251335572822,46.60169059863522,216.26854695681027,222.36061876697397
3,594.95996,841.91998,bridge,47.80868681022028,65.62571033451152,216.26854695681027,222.36061876697397
3,594.95996,841.91998,TBA,99.00410183869226,110.14427476398623,216.26854695681016,221.85294611612687
3,594.95996,841.91998,TBA,133.60516594798122,144.59874544887325,216.26854695681016,221.85294611612687
3,594.95996,841.91998,Nowra,21.322251335572822,39.302238488435925,247.7442513093224,253.8363231194861
3,594.95996,841.91998,Bypass,40.50923470002098,60.48991706366681,247.7442513093224,253.8363231194861
3,594.95996,841.91998,TBA,99.00410183869226,110.14427476398623,247.74425130932252,253.32865046863924
3,594.95996,841.91998,TBA,133.60516594798122,144.59874544887325,247.74425130932252,253.32865046863924
3,594.95996,841.91998,Regional,26.398977844042545,54.68714090325444,296.4808257906319,303.58824290248947
3,594.95996,841.91998,NSW,56.09528706774017,72.69243025565679,296.4808257906319,303.58824290248947
3,594.95996,841.91998,major,74.10057745447479,92.45058606049241,296.4808257906319,303.58824290248947
3,594.95996,841.91998,road,93.85873910470788,108.42404480580512,296.4808257906319,303.58824290248947
3,594.95996,841.91998,and,109.83219246167445,121.89902919615656,296.4808257906319,303.58824290248947
3,594.95996,841.91998,bridge,123.30717685202589,144.09369150368155,296.4808257906319,303.58824290248947
3,594.95996,841.91998,upgrades,145.46186395761725,175.90712791377183,296.4808257906319,303.58824290248947
3,594.95996,841.91998,July,513.1935909249328,525.6557653835494,296.4808257906319,303.58824290248947
3,594.95996,841.91998,2026,527.0328220656681,544.1412496999836,296.4808257906319,303.58824290248947
3,594.95996,841.91998,Data,545.5494027277924,560.6664166946919,296.4808257906319,303.58824290248947
3,594.95996,841.91998,Set,562.0745673581433,573.2971780243953,296.4808257906319,303.58824290248947
3,594.95996,841.91998,Barton,21.322251335572822,39.885561325413185,322.37213098382745,328.46420279399115
3,594.95996,841.91998,Highway,41.09255935858101,65.0698299453032,322.37213098382745,328.46420279399115
3,594.95996,841.91998,$$$,98.95650752767537,110.19004550402153,325.9258395397561,331.51023869907283
3,594.95996,841.91998,TBA,133.60516594798122,144.59874544887325,325.9258395397561,331.51023869907283
3,594.95996,841.91998,Upgrade,21.322251335572822,45.15119394119586,329.479548095685,335.5716199058487
3,594.95996,841.91998,-,45.74137863141685,48.066646383469404,329.479548095685,335.5716199058487
3,594.95996,841.91998,Stage,48.41694732389116,64.90000546946125,329.479548095685,335.5716199058487
3,594.95996,841.91998,2,66.0727401706978,69.7689145121175,329.479548095685,335.5716199058487
3,594.95996,841.91998,M1,21.322251335572822,29.16122585319587,346.2327455736352,352.32481738379886
3,594.95996,841.91998,Pacific,30.368222556761403,48.95627817789991,346.2327455736352,352.32481738379886
3,594.95996,841.91998,Motorway,50.12901014378099,77.55819294947653,346.2327455736352,352.32481738379886
3,594.95996,841.91998,Upgrade,21.322251335572822,45.15119394119586,353.84783533633964,359.9399071465033
3,594.95996,841.91998,between,46.32392864243241,70.17363115334271,353.84783533633964,359.9399071465033
3,594.95996,841.91998,TBA,99.00410183869226,110.14427476398623,357.4015438922685,362.9859430515852
3,594.95996,841.91998,TBA,133.60516594798122,144.59874544887325,357.4015438922685,362.9859430515852
3,594.95996,841.91998,Wahroonga,21.322251335572822,52.774108814747066,360.9552524481974,367.0473242583611
3,594.95996,841.91998,and,53.98110502633212,64.32411351149672,360.9552524481974,367.0473242583611
3,594.95996,841.91998,Beresfield,21.322251335572822,49.57538478607837,368.062669560055,374.15474137021863
3,594.95996,841.91998,Murray,21.322251335572822,41.08112756576348,385.3235396888518,391.4156114990154
3,594.95996,841.91998,"River,",42.261470661964196,57.34317041608353,385.3235396888518,391.4156114990154
3,594.95996,841.91998,Swan,58.51590387490804,73.91628374267854,385.3235396888518,391.4156114990154
3,594.95996,841.91998,Hill,75.12328177584637,84.69011399278766,385.3235396888518,391.4156114990154
3,594.95996,841.91998,$$$,98.95650752767537,110.19004550402153,388.87724824478084,394.46164740409756
3,594.95996,841.91998,TBA,133.60516594798122,144.59874544887325,388.87724824478084,394.46164740409756
3,594.95996,841.91998,bridge,21.322251335572822,39.13927485986407,392.4309568007098,398.52302861087344
3,594.95996,841.91998,replacement,40.31200956110062,75.22150282325917,392.4309568007098,398.52302861087344
3,594.95996,841.91998,Newell,21.322251335572822,40.56292943346157,409.1841542786597,415.27622608882336
3,594.95996,841.91998,"Highway,",41.76992621279472,66.85024248058826,409.1841542786597,415.27622608882336
3,594.95996,841.91998,Tichborne,21.322251335572822,48.90144593320946,416.79924404136415,422.8913158515278
3,594.95996,841.91998,grade,50.074180634446016,66.21950046169971,416.79924404136415,422.8913158515278
3,594.95996,841.91998,TBA,99.00410183869226,110.14427476398623,420.3529525972932,425.9373517566099
3,594.95996,841.91998,TBA,133.60516594798122,144.59874544887325,420.3529525972932,425.9373517566099
3,594.95996,841.91998,separation,21.322251335572822,50.354218239345016,423.9066611532217,429.99873296338535
3,594.95996,841.91998,for,51.56121627251285,59.574006733088645,423.9066611532217,429.99873296338535
3,594.95996,841.91998,Inland,60.7810027298114,77.92410264633882,423.9066611532217,429.99873296338535
3,594.95996,841.91998,Rail,21.322251335572822,31.901702093633098,431.01407826507926,437.1061500752429
3,594.95996,841.91998,Newell,21.322251335572822,40.56292943346157,437.1061500752431,443.1982218854067
3,594.95996,841.91998,"Highway,",41.76992621279472,66.85024248058826,437.1061500752431,443.1982218854067
3,594.95996,841.91998,improve,21.322251335572822,43.39726148955531,444.21356718710064,450.3056389972643
3,594.95996,841.91998,flood,44.56999619079187,58.79954804160166,444.21356718710064,450.3056389972643
3,594.95996,841.91998,mitigation,21.322251335572822,48.95970655110223,451.8286569498055,457.92072875996917
3,594.95996,841.91998,between,50.16670458427006,74.01640709518036,451.8286569498055,457.92072875996917
3,594.95996,841.91998,$$$,98.95650752767537,110.19004550402153,451.8286569498051,457.41305610912184
3,594.95996,841.91998,TBA,133.60516594798122,144.59874544887325,451.8286569498051,457.41305610912184
3,594.95996,841.91998,West,21.322251335572822,35.42559414205307,458.9360740616631,465.0281458718267
3,594.95996,841.91998,Wyalong,36.50313239441071,60.75016004228162,458.9360740616631,465.0281458718267
3,594.95996,841.91998,and,61.95715710043874,72.30016558560332,458.9360740616631,465.0281458718267
3,594.95996,841.91998,Forbes,21.322251335572822,40.3620707274502,466.5511638243675,472.64323563453115
3,594.95996,841.91998,-,40.95986239869848,43.28513015075103,466.5511638243675,472.64323563453115
3,594.95996,841.91998,July,43.6354310911728,54.31731151373991,466.5511638243675,472.64323563453115
3,594.95996,841.91998,November,55.497654609940625,83.97753258839772,466.5511638243675,472.64323563453115
3,594.95996,841.91998,Olympic,21.322251335572822,43.937750906752434,472.135562983684,478.22763479384764
3,594.95996,841.91998,"Highway,",45.11048287263352,70.19079914042706,472.135562983684,478.22763479384764
3,594.95996,841.91998,Harris,21.322251335572822,38.24830690677191,479.7506527463889,485.8427245565525
3,594.95996,841.91998,Gates,39.42864858903575,55.61091143646099,479.7506527463889,485.8427245565525
3,594.95996,841.91998,grade,56.791253118724825,72.93657294597851,479.7506527463889,485.8427245565525
3,594.95996,841.91998,TBA,99.00410183869226,110.14427476398623,483.3043613023175,488.8887604616342
3,594.95996,841.91998,TBA,133.60516594798122,144.59874544887325,483.3043613023175,488.8887604616342
3,594.95996,841.91998,separation,21.322251335572822,50.354218239345016,486.85806985824644,492.9501416684101
3,594.95996,841.91998,for,51.56121627251285,59.574006733088645,486.85806985824644,492.9501416684101
3,594.95996,841.91998,Inland,60.7810027298114,77.92410264633882,486.85806985824644,492.9501416684101
3,594.95996,841.91998,Rail,21.322251335572822,31.901702093633098,493.965486970104,500.05755878026764
3,594.95996,841.91998,Pacific,21.322251335572822,39.91030695671133,503.61126733619636,509.70333914636
3,594.95996,841.91998,"Highway,",41.083038922592415,66.16335519038596,503.61126733619636,509.70333914636
3,594.95996,841.91998,Harrington,21.322251335572822,51.39862048981378,511.22635709890125,517.3184289090649
3,594.95996,841.91998,Road,52.60561852298161,66.7603704946228,511.22635709890125,517.3184289090649
3,594.95996,841.91998,/,67.96736410652281,70.15403721935034,511.22635709890125,517.3184289090649
3,594.95996,841.91998,$$,100.82855042767358,108.31757656513471,514.7800656548299,520.3644648141466
3,594.95996,841.91998,CO,135.12818390052212,143.0712864574178,514.7800656548299,520.3644648141466
3,594.95996,841.91998,Coopernook,21.322251335572822,54.83379905308147,518.3337742107587,524.4258460209224
3,594.95996,841.91998,Road,56.040798409822976,70.19555038146416,518.3337742107587,524.4258460209224
3,594.95996,841.91998,interchange,21.322251335572822,54.18233061215583,525.4411913226163,531.53326313278
3,594.95996,841.91998,Pacific,21.322251335572822,39.91030695671133,535.0869716887087,541.1790434988724
3,594.95996,841.91998,"Highway,",41.083038922592415,66.16335519038596,535.0869716887087,541.1790434988724
3,594.95996,841.91998,Raymond,21.322251335572822,47.25165298910713,542.7020614514131,548.7941332615768
3,594.95996,841.91998,Terrace,48.45864660100715,69.30514407318984,542.7020614514131,548.7941332615768
3,594.95996,841.91998,to,70.47787877442639,76.14541068717597,542.7020614514131,548.7941332615768
3,594.95996,841.91998,TBA,99.00410183869226,110.14427476398623,546.2557700073422,551.8401691666589
3,594.95996,841.91998,TBA,133.60516594798122,144.59874544887325,546.2557700073422,551.8401691666589
3,594.95996,841.91998,Karuah,21.322251335572822,41.16756285450499,549.8094785632707,555.9015503734344
3,594.95996,841.91998,intersection,42.37456134468482,74.94848540093308,549.8094785632707,555.9015503734344
3,594.95996,841.91998,improvements,21.322251335572822,60.5110493946637,556.9168956751287,563.0089674852924
3,594.95996,841.91998,Picton,21.322251335572822,38.67380432868733,577.7314743598545,583.8235461700182
3,594.95996,841.91998,Bypass,39.88080236185516,59.86148472550099,577.7314743598545,583.8235461700182
3,594.95996,841.91998,$$$$$,95.22035157448518,113.94291322860136,577.7314743598541,583.3158735191709
3,594.95996,841.91998,TBA,133.60516594798122,144.59874544887325,577.7314743598541,583.3158735191709
3,594.95996,841.91998,Regional,21.322251335572822,45.569279211500444,601.592088949662,607.6841607598257
3,594.95996,841.91998,Corridors,46.77627599083359,72.50633406752031,601.592088949662,607.6841607598257
3,594.95996,841.91998,Upgrade,21.322251335572822,45.15119394119586,609.2071787123664,615.2992505225301
3,594.95996,841.91998,Program,46.32392864243241,70.1391724863708,609.2071787123664,615.2992505225301
3,594.95996,841.91998,–,70.7636228234748,74.20716655191156,609.2071787123664,615.2992505225301
3,594.95996,841.91998,$$$$,97.0923944744834,112.07044428971456,609.2071787123665,614.7915778716832
3,594.95996,841.91998,TBA,133.60516594798122,144.59874544887325,609.2071787123665,614.7915778716832
3,594.95996,841.91998,Euston,21.322251335572822,40.42775998096802,616.3145958242244,622.4066676343881
3,594.95996,841.91998,to,41.63475801413585,47.30228992688542,616.3145958242244,622.4066676343881
3,594.95996,841.91998,Tocumwal,48.475022597705525,76.37539410250821,616.3145958242244,622.4066676343881
3,594.95996,841.91998,Regional,21.322251335572822,45.569279211500444,629.5140847462453,635.606156556409
3,594.95996,841.91998,Corridors,46.77627599083359,72.50633406752031,629.5140847462453,635.606156556409
3,594.95996,841.91998,Upgrade,21.322251335572822,45.15119394119586,637.1291745089502,643.2212463191139
3,594.95996,841.91998,Program,46.32392864243241,70.1391724863708,637.1291745089502,643.2212463191139
3,594.95996,841.91998,–,70.7636228234748,74.20716655191156,637.1291745089502,643.2212463191139
3,594.95996,841.91998,TBA,99.00410183869226,110.14427476398623,640.6828830648789,646.2672822241956
3,594.95996,841.91998,TBA,133.60516594798122,144.59874544887325,640.6828830648789,646.2672822241956
3,594.95996,841.91998,Muswellbrook,21.322251335572822,60.31819126923517,644.2365916208078,650.3286634309715
3,594.95996,841.91998,to,61.525190625976684,67.19272253872626,644.2365916208078,650.3286634309715
3,594.95996,841.91998,Armidale,21.322251335572822,46.33724818235105,651.3440087326653,657.436080542829
3,594.95996,841.91998,Regional,21.322251335572822,45.569279211500444,664.5434976546867,670.6355694648504
3,594.95996,841.91998,Corridors,46.77627599083359,72.50633406752031,664.5434976546867,670.6355694648504
3,594.95996,841.91998,Upgrade,21.322251335572822,45.15119394119586,672.1585874173911,678.2506592275548
3,594.95996,841.91998,Program,46.32392864243241,70.1391724863708,672.1585874173911,678.2506592275548
3,594.95996,841.91998,–,70.7636228234748,74.20716655191156,672.1585874173911,678.2506592275548
3,594.95996,841.91998,$$$$,97.0923944744834,112.07044428971456,672.1585874173912,677.742986576708
3,594.95996,841.91998,TBA,133.60516594798122,144.59874544887325,672.1585874173912,677.742986576708
3,594.95996,841.91998,Newcastle,21.322251335572822,50.35803024879867,679.2660045292487,685.3580763394124
3,594.95996,841.91998,to,51.53076495003523,57.1982968627848,679.2660045292487,685.3580763394124
3,594.95996,841.91998,Dubbo,58.371029533604904,76.51797727849656,679.2660045292487,685.3580763394124
3,594.95996,841.91998,Sheahan,21.322251335572822,45.53045267634694,696.0192020071986,702.1112738173623
3,594.95996,841.91998,Bridge,46.73745070951477,65.00700749193193,696.0192020071986,702.1112738173623
3,594.95996,841.91998,Upgrade,21.322251335572822,45.15119394119586,703.6342917699035,709.7263635800672
3,594.95996,841.91998,"Northbound,",46.32392864243241,80.87549742010845,703.6342917699035,709.7263635800672
3,594.95996,841.91998,TBA,99.00410183869226,110.14427476398623,703.6342917699036,709.2186909292203
3,594.95996,841.91998,TBA,133.60516594798122,144.59874544887325,703.6342917699036,709.2186909292203
3,594.95996,841.91998,Gundagai,21.322251335572822,47.80087815567654,710.741708881761,716.8337806919247
3,594.95996,841.91998,Shellharbour,21.322251335572822,57.209334741302435,731.5562875664868,737.6483593766505
3,594.95996,841.91998,Hospital,58.41633073802519,81.60846759268124,731.5562875664868,737.6483593766505
3,594.95996,841.91998,TBA,99.00410183869226,110.14427476398623,735.1099961224155,740.6943952817322
3,594.95996,841.91998,TBA,133.60516594798122,144.59874544887325,735.1099961224155,740.6943952817322
3,594.95996,841.91998,access,21.322251335572822,40.37330308638472,738.6637046783444,744.7557764885081
3,594.95996,841.91998,Wagga,21.322251335572822,40.614513756218706,763.0319919189992,769.1240637291629
3,594.95996,841.91998,Wagga,41.692051005009056,60.98431342565494,763.0319919189992,769.1240637291629
3,594.95996,841.91998,Freight,62.191309637239996,82.11391681070545,763.0319919189992,769.1240637291629
3,594.95996,841.91998,TBA,99.00410183869226,110.14427476398623,766.5857004749279,772.1700996342446
3,594.95996,841.91998,TBA,133.60516594798122,144.59874544887325,766.5857004749279,772.1700996342446
3,594.95996,841.91998,Bypass,21.322251335572822,41.30293369921865,770.1394090308568,776.2314808410205
4,594.95996,841.91998,Precincts,16.245524827103104,55.438187151778244,24.368463784647133,33.50657149989263
4,594.95996,841.91998,and,57.15730484845162,72.77419205193385,24.368463784647133,33.50657149989263
4,594.95996,841.91998,Place,74.54185510225876,97.86602840570822,24.368463784647133,33.50657149989263
4,594.95996,841.91998,Delivery,128.05249632934246,150.1401762790379,47.72140572360797,53.30580488292469
4,594.95996,841.91998,2026,180.64421000302096,195.02193802321582,46.70606042191423,52.29045958123095
4,594.95996,841.91998,2027,258.4133142046415,272.6008236208634,46.70606042191423,52.29045958123095
4,594.95996,841.91998,2028,361.85161681471203,376.288679078348,46.70606042191423,52.29045958123095
4,594.95996,841.91998,2029,465.4564969749785,479.8256738836186,46.70606042191423,52.29045958123095
4,594.95996,841.91998,2030,543.0986830138872,557.5223011352873,46.70606042191423,52.29045958123095
4,594.95996,841.91998,Project,21.322251335572822,40.592594642284254,52.29045958123072,57.87485874054744
4,594.95996,841.91998,$,102.70059332767178,106.44510762624792,52.29045958123072,57.87485874054744
4,594.95996,841.91998,type,133.05782883292358,145.134779430901,56.85951343885347,62.443912598170186
4,594.95996,841.91998,Q3,171.64888522082617,178.64373975749797,58.89020404224152,63.966930550711254
4,594.95996,841.91998,Q4,197.03251776317478,204.01785343726243,58.89020404224152,63.966930550711254
4,594.95996,841.91998,Q1,224.12161057859916,229.98229263837126,58.89020404224152,63.966930550711254
4,594.95996,841.91998,Q2,249.27520648939597,256.09721434631086,58.89020404224152,63.966930550711254
4,594.95996,841.91998,Q3,274.8333515054732,281.82820604214504,58.89020404224152,63.966930550711254
4,594.95996,841.91998,Q4,300.4708203732453,307.4561560473329,58.89020404224152,63.966930550711254
4,594.95996,841.91998,Q1,327.68683135138144,333.54751341115355,58.89020404224152,63.966930550711254
4,594.95996,841.91998,Q2,352.84042726217825,359.6624351190931,58.89020404224152,63.966930550711254
4,594.95996,841.91998,Q3,378.39857227825553,385.3934268149273,58.89020404224152,63.966930550711254
4,594.95996,841.91998,Q4,404.0360411460276,411.0213768201152,58.89020404224152,63.966930550711254
4,594.95996,841.91998,Q1,431.25205212416375,437.1127341839358,58.89020404224152,63.966930550711254
4,594.95996,841.91998,Q2,456.40564803496056,463.2276558918754,58.89020404224152,63.966930550711254
4,594.95996,841.91998,Q3,481.9637930510378,488.9586475877096,58.89020404224152,63.966930550711254
4,594.95996,841.91998,Q4,507.6012619188099,514.5865975928975,58.89020404224152,63.966930550711254
4,594.95996,841.91998,Q1,534.6903547342342,540.5510367940063,58.89020404224152,63.966930550711254
4,594.95996,841.91998,Q2,559.5901143196077,566.4121221765225,58.89020404224152,63.966930550711254
4,594.95996,841.91998,Accessibility,26.398977844042545,67.22503774640725,101.53470671338698,108.64212382524454
4,594.95996,841.91998,July,513.1935909249328,525.6557653835494,101.53470671338698,108.64212382524454
4,594.95996,841.91998,2026,527.0328220656681,544.1412496999836,101.53470671338698,108.64212382524454
4,594.95996,841.91998,Data,545.5494027277924,560.6664166946919,101.53470671338698,108.64212382524454
4,594.95996,841.91998,Set,562.0745673581433,573.2971780243953,101.53470671338698,108.64212382524454
4,594.95996,841.91998,Safe,21.322251335572822,34.2003271043584,127.42601190658252,133.51808371674622
4,594.95996,841.91998,Accessible,35.37306180559496,65.23448266112386,127.42601190658252,133.51808371674622
4,594.95996,841.91998,$$$$$,95.22035157448518,113.94291322860136,130.97972046251118,136.5641196218279
4,594.95996,841.91998,Various,129.40893165496095,148.78589616337763,130.97972046251118,136.5641196218279
4,594.95996,841.91998,Transport,21.322251335572822,48.03312878272616,134.53342901844007,140.62550082860378
4,594.95996,841.91998,Woollahra,21.322251335572822,49.10287074027496,158.90171625909488,164.99378806925858
4,594.95996,841.91998,Station,50.309866951860016,70.20619728778198,158.90171625909488,164.99378806925858
4,594.95996,841.91998,$$$,98.95650752767537,110.19004550402153,162.45542481502355,168.03982397434027
